,c1,c2,c3,c4,k31,k41,k51,num_trial
17,2.469385865154753,-1.5208340706563976,0.27250378980637957,1.5346335933764885,-4.600517863325814,1.1417835130352523,-0.6032666480741807,1
18,2.469377274260062,-1.5208340720671896,0.272477284654179,1.5345387734551206,-3.7215364585728405,1.143226140962085,-0.6889331309017711,1
19,2.469377274260062,-1.5208340720671896,0.272477284654179,1.5345387734551206,-3.7215364585728405,1.143226140962085,-0.6889331309017711,1
20,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
21,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
22,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
23,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
24,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
25,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
26,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
27,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
28,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
29,2.3475518589186466,-1.5752980852042802,0.4479527535146033,5.909695358505933,-0.856226191526538,-0.2616084298346532,2.3889484986702128,2
30,2.4377637812168897,-1.5302025793849174,0.30016661477371515,1.5016050177895588,-5.075636276153098,1.5266676669199362,0.32949832410490637,3
31,2.4377637812168897,-1.5302025793849174,0.30016661477371515,1.5016050177895588,-5.075636276153098,1.5266676669199362,0.32949832410490637,3
32,2.4377637812168897,-1.5302025793849174,0.30016661477371515,1.5016050177895588,-5.075636276153098,1.5266676669199362,0.32949832410490637,3
33,2.4377637816673428,-1.5302025795336742,0.30016718113791513,1.501584140921839,-5.5470434848961885,1.5266678648871341,0.32191048939656,3
34,2.437763780838687,-1.530202582601812,0.30016636939331826,1.5012937681303167,-5.040405129576392,1.5266693466077683,0.32031483458432997,3
35,2.437763780838687,-1.530202582601812,0.30016636939331826,1.5012937681303167,-5.040405129576392,1.5266693466077683,0.32031483458432997,3
36,2.437763780838687,-1.530202582601812,0.30016636939331826,1.5012937681303167,-5.040405129576392,1.5266693466077683,0.32031483458432997,3
37,2.437763780838687,-1.530202582601812,0.30016636939331826,1.5012937681303167,-5.040405129576392,1.5266693466077683,0.32031483458432997,3
38,2.437763781159153,-1.530202579817465,0.3001664714955975,1.5015782360476795,-5.046511053227887,1.5266751757240462,0.2932181299545694,3
39,2.437763781159153,-1.530202579817465,0.3001664714955975,1.5015782360476795,-5.046511053227887,1.5266751757240462,0.2932181299545694,3
40,2.4017542935334477,-1.5700634854341269,0.465992364122401,1.0585916277582754,-3.5426213016803354,1.5673141691611925,1.9906725342558635,4
41,2.4017542935334477,-1.5700634854341269,0.465992364122401,1.0585916277582754,-3.5426213016803354,1.5673141691611925,1.9906725342558635,4
42,2.4017542935334477,-1.5700634854341269,0.465992364122401,1.0585916277582754,-3.5426213016803354,1.5673141691611925,1.9906725342558635,4
43,2.4017542935334477,-1.5700634854341269,0.465992364122401,1.0585916277582754,-3.5426213016803354,1.5673141691611925,1.9906725342558635,4
44,2.401451548171387,-1.5700635106057665,0.465990814436429,0.9738233942064743,-3.904614944720069,1.5672743472916082,1.981071175319603,4
45,2.401451548171387,-1.5700635106057665,0.465990814436429,0.9738233942064743,-3.904614944720069,1.5672743472916082,1.981071175319603,4
46,2.401451548171387,-1.5700635106057665,0.465990814436429,0.9738233942064743,-3.904614944720069,1.5672743472916082,1.981071175319603,4
47,2.401614201910043,-1.5700634963487565,0.4659907543766947,0.9494843996780878,-3.639849409145338,1.5670914572073653,2.009751734315818,4
48,2.401614201910043,-1.5700634963487565,0.4659907543766947,0.9494843996780878,-3.639849409145338,1.5670914572073653,2.009751734315818,4
49,2.401614201910043,-1.5700634963487565,0.4659907543766947,0.9494843996780878,-3.639849409145338,1.5670914572073653,2.009751734315818,4
50,2.499045671645661,-1.6316628887564995,0.7117228900669645,0.7969180909251103,-2.4955457866985244,1.2819098647294218,6.819055377415253,5
51,2.499045671645661,-1.6316628887564995,0.7117228900669645,0.7969180909251103,-2.4955457866985244,1.2819098647294218,6.819055377415253,5
52,2.499045671645661,-1.6316628887564995,0.7117228900669645,0.7969180909251103,-2.4955457866985244,1.2819098647294218,6.819055377415253,5
53,2.499045671645661,-1.6316628887564995,0.7117228900669645,0.7969180909251103,-2.4955457866985244,1.2819098647294218,6.819055377415253,5
54,2.499045671645661,-1.6316628887564995,0.7117228900669645,0.7969180909251103,-2.4955457866985244,1.2819098647294218,6.819055377415253,5
55,2.498895983625962,-1.6314422196868985,0.7137861523528807,0.7971464344958532,-1.9604614223008885,1.2703198496987331,6.949977610791438,5
56,2.498895983625962,-1.6314422196868985,0.7137861523528807,0.7971464344958532,-1.9604614223008885,1.2703198496987331,6.949977610791438,5
57,2.499343456531388,-1.6315148999086662,0.7091127952268346,0.8049521615796857,-2.099688970755361,1.2725185659182547,9.246750915095268,5
58,2.499343456531388,-1.6315148999086662,0.7091127952268346,0.8049521615796857,-2.099688970755361,1.2725185659182547,9.246750915095268,5
59,2.4991673969777453,-1.6347075103728503,0.7135962787139802,0.7973675191879657,-2.3361251907755816,1.2784661224843803,7.0581133681409325,5
60,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
61,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
62,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
63,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
64,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
65,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
66,2.521077040786874,-1.531970892748396,0.4288181715660523,0.8359705148849994,-3.373114567677378,-9.683294495147985,2.23750966965672,6
67,2.5210774982555018,-1.5319708875620475,0.42881820644943025,0.8347161770937404,-3.212581675358993,-9.693493845468474,2.247345953613602,6
68,2.5210774982555018,-1.5319708875620475,0.42881820644943025,0.8347161770937404,-3.212581675358993,-9.693493845468474,2.247345953613602,6
69,2.5210774982555018,-1.5319708875620475,0.42881820644943025,0.8347161770937404,-3.212581675358993,-9.693493845468474,2.247345953613602,6
70,2.4142990851080457,-1.554520302011372,0.5168578173797274,0.6475044029338639,-4.028459999584957,1.6813370849506126,2.1812293312409974,7
71,2.414199203561823,-1.5545179982106698,0.5168581777783311,0.6466456385218196,-3.9821339947065324,1.681223597200797,2.1852803814943114,7
72,2.414199203561823,-1.5545179982106698,0.5168581777783311,0.6466456385218196,-3.9821339947065324,1.681223597200797,2.1852803814943114,7
73,2.414392800538666,-1.5545179621144165,0.5168589628820555,0.6466393339409283,-4.032909191486514,1.68140143156361,2.1832296741447146,7
74,2.414436740292163,-1.5545188617669767,0.5168586057011865,0.64676010597674,-4.0431159898258,1.6811863475992068,2.1822296766198033,7
75,2.414436740292163,-1.5545188617669767,0.5168586057011865,0.64676010597674,-4.0431159898258,1.6811863475992068,2.1822296766198033,7
76,2.414436740292163,-1.5545188617669767,0.5168586057011865,0.64676010597674,-4.0431159898258,1.6811863475992068,2.1822296766198033,7
77,2.4142546225274986,-1.5545184207646683,0.5168569126575564,0.6468182853692988,-3.925374750912475,1.6812343594287185,2.180905874193158,7
78,2.4142546225274986,-1.5545184207646683,0.5168569126575564,0.6468182853692988,-3.925374750912475,1.6812343594287185,2.180905874193158,7
79,2.4142546225274986,-1.5545184207646683,0.5168569126575564,0.6468182853692988,-3.925374750912475,1.6812343594287185,2.180905874193158,7
80,2.5172520546057675,-1.529647158334841,0.5241864458147559,-0.07159139465815352,-6.114935005706078,1.5913743492070285,1.60741840682472,8
81,2.5172520546057675,-1.529647158334841,0.5241864458147559,-0.07159139465815352,-6.114935005706078,1.5913743492070285,1.60741840682472,8
82,2.517257650339464,-1.5296089060762736,0.5241865437383795,-0.07097212743213673,-6.817420997296972,1.5741273632330315,2.0684002528172085,8
83,2.517257650339464,-1.5296089060762736,0.5241865437383795,-0.07097212743213673,-6.817420997296972,1.5741273632330315,2.0684002528172085,8
84,2.517257650339464,-1.5296089060762736,0.5241865437383795,-0.07097212743213673,-6.817420997296972,1.5741273632330315,2.0684002528172085,8
85,2.5172056110529217,-1.5293220598505721,0.5241864537661529,-0.1060355839739955,-6.69589603286674,1.5891074243467653,2.034631157527853,8
86,2.5172056110529217,-1.5293220598505721,0.5241864537661529,-0.1060355839739955,-6.69589603286674,1.5891074243467653,2.034631157527853,8
87,2.5172056110529217,-1.5293220598505721,0.5241864537661529,-0.1060355839739955,-6.69589603286674,1.5891074243467653,2.034631157527853,8
88,2.5172975598953022,-1.529317548838654,0.5241864482873111,-0.12485360916460651,-7.1857490303632545,1.561075131044324,2.0279597878993485,8
89,2.5172975598953022,-1.529317548838654,0.5241864482873111,-0.12485360916460651,-7.1857490303632545,1.561075131044324,2.0279597878993485,8
90,2.443262895937536,-1.6035476951183263,0.538221214092511,0.28292999878299635,-4.059492743992295,1.4327105899347345,-8.925625687322633,9
91,2.443262895937536,-1.6035476951183263,0.538221214092511,0.28292999878299635,-4.059492743992295,1.4327105899347345,-8.925625687322633,9
92,2.443262895937536,-1.6035476951183263,0.538221214092511,0.28292999878299635,-4.059492743992295,1.4327105899347345,-8.925625687322633,9
93,2.443262895937536,-1.6035476951183263,0.538221214092511,0.28292999878299635,-4.059492743992295,1.4327105899347345,-8.925625687322633,9
94,2.443262895937536,-1.6035476951183263,0.538221214092511,0.28292999878299635,-4.059492743992295,1.4327105899347345,-8.925625687322633,9
95,2.4431086779739997,-1.6035476974087302,0.5382212052084141,0.28036227860644314,-3.9976178664325457,1.4278984679592113,-8.973406444830339,9
96,2.4431086779739997,-1.6035476974087302,0.5382212052084141,0.28036227860644314,-3.9976178664325457,1.4278984679592113,-8.973406444830339,9
97,2.4431086779739997,-1.6035476974087302,0.5382212052084141,0.28036227860644314,-3.9976178664325457,1.4278984679592113,-8.973406444830339,9
98,2.4422647909850643,-1.6035476964313902,0.5382211799998109,0.2776883358859852,-3.829122076382371,1.4247924983399067,-9.28903130581045,9
99,2.4422647909850643,-1.6035476964313902,0.5382211799998109,0.2776883358859852,-3.829122076382371,1.4247924983399067,-9.28903130581045,9
